team_id,date,function_calls,query_execution_ms,peak_concurrent_queries,db_bandwidth_gb,db_storage_gb
103395,2026-06-08,0,0,0.0,0.0,1.017
103395,2026-06-09,53,2201,2.6e-05,0.0,1.024
103395,2026-06-10,40,1874,2.2e-05,0.0,1.032
103395,2026-06-11,48,2977,4.7e-05,0.0,1.047
103395,2026-06-12,0,0,0.0,0.0,1.051
103395,2026-06-13,59,2873,4e-05,0.001,1.02
103395,2026-06-14,21,1021,1.2e-05,0.0,1.023
103395,2026-06-15,91,3640,6.5e-05,0.001,1.032
103395,2026-06-16,53,2017,2.5e-05,0.0,1.038
103395,2026-06-17,74,2605,3.1e-05,0.001,0.99
103395,2026-06-18,52,2132,3.4e-05,0.001,1.021
103395,2026-06-19,75,3368,3.9e-05,0.001,1.031
103395,2026-06-20,0,0,0.0,0.0,0.979
103395,2026-06-21,0,0,0.0,0.0,1.044
103395,2026-06-22,0,0,0.0,0.0,1.046
103395,2026-06-23,37,1968,2.3e-05,0.0,1.026
103395,2026-06-24,96,4271,5.8e-05,0.001,1.021
103395,2026-06-25,32,1103,1.6e-05,0.0,1.023
103395,2026-06-26,99,3077,3.6e-05,0.001,1.002
103395,2026-06-27,15,756,9e-06,0.0,0.997
103395,2026-06-28,27,1348,2.8e-05,0.0,1.019
103395,2026-06-29,38,1798,2.6e-05,0.0,1.016
103395,2026-06-30,0,0,0.0,0.0,1.066
103395,2026-07-01,45,1787,2.1e-05,0.0,1.059
103395,2026-07-02,113,5388,6.3e-05,0.001,1.043
103395,2026-07-03,55,2365,3.2e-05,0.0,1.07
103395,2026-07-04,23,1065,1.3e-05,0.0,1.0
103395,2026-07-05,63,3173,3.7e-05,0.0,1.002
103395,2026-07-06,81,4044,5.2e-05,0.001,1.01
103395,2026-07-07,79,3362,3.9e-05,0.001,1.026
103395,2026-07-08,71,3267,5.8e-05,0.001,1.036
103395,2026-07-09,51,2197,2.8e-05,0.0,1.034
103395,2026-07-10,88,3123,4.6e-05,0.001,1.016
103395,2026-07-11,40,1697,8.9e-05,0.0,1.061
103395,2026-07-12,32,1935,3.5e-05,0.0,1.032
103395,2026-07-13,55,2533,3e-05,0.001,1.029
103395,2026-07-14,108,5816,7.8e-05,0.001,1.056
103395,2026-07-15,121,4840,7.2e-05,0.001,0.99
103395,2026-07-16,0,0,0.0,0.0,1.087
103395,2026-07-17,108,5362,6.7e-05,0.001,1.053
103395,2026-07-18,27,1223,2.1e-05,0.0,1.06
103395,2026-07-19,63,2556,3e-05,0.001,1.056
103395,2026-07-20,169,7825,9.1e-05,0.001,1.027
103395,2026-07-21,67,3486,5e-05,0.001,1.053
103395,2026-07-22,56,2782,0.000102,0.001,1.062
103395,2026-07-23,89,4009,8.6e-05,0.001,1.034
103395,2026-07-24,165,7234,8.4e-05,0.001,1.042
103395,2026-07-25,0,0,0.0,0.0,1.032
103395,2026-07-26,29,1308,1.6e-05,0.0,1.028
103395,2026-07-27,116,5050,6.8e-05,0.001,1.038
103395,2026-07-28,71,3229,3.8e-05,0.001,1.018
103395,2026-07-29,82,4061,4.8e-05,0.001,1.032
103395,2026-07-30,153,7439,0.000198,0.001,1.035
103395,2026-07-31,176,8026,0.000131,0.001,1.055
103395,2026-08-01,0,0,0.0,0.0,1.025
103395,2026-08-02,59,2268,2.7e-05,0.0,1.016
103395,2026-08-03,324,14089,0.000206,0.003,1.058
103395,2026-08-04,86,3819,4.7e-05,0.001,1.05
103395,2026-08-05,145,7162,8.3e-05,0.001,1.019
103395,2026-08-06,107,4903,7.8e-05,0.001,1.048
103395,2026-08-07,117,6097,8.3e-05,0.001,1.034
103395,2026-08-08,0,0,0.0,0.0,1.008
103395,2026-08-09,53,3080,3.6e-05,0.0,1.029
103395,2026-08-10,95,3618,4.7e-05,0.001,1.038
103395,2026-08-11,129,6990,0.00051,0.001,1.015
103395,2026-08-12,189,8107,0.000312,0.001,1.017
103395,2026-08-13,174,7656,9.4e-05,0.001,1.016
103395,2026-08-14,162,8606,0.000122,0.002,1.069
103395,2026-08-15,70,3332,6.4e-05,0.001,1.09
103395,2026-08-16,51,2812,3.3e-05,0.0,1.062
103395,2026-08-17,260,12238,0.000142,0.002,1.067
103395,2026-08-18,88,3772,4.6e-05,0.001,1.094
103662,2026-05-21,0,0,0.0,0.0,0.269
103662,2026-05-22,8,829,7.3e-05,0.002,0.268
103662,2026-05-23,3,328,1.1e-05,0.001,0.278
103662,2026-05-24,8,600,4e-05,0.001,0.271
103662,2026-05-25,0,0,0.0,0.0,0.267
103662,2026-05-26,0,0,0.0,0.0,0.275
103662,2026-05-27,0,0,0.0,0.0,0.257
103662,2026-05-28,0,0,0.0,0.0,0.27
103662,2026-05-29,0,0,0.0,0.0,0.277
103662,2026-05-30,7,665,5e-05,0.001,0.272
103662,2026-05-31,0,0,0.0,0.0,0.271
103662,2026-06-01,4,378,2.9e-05,0.001,0.275
103662,2026-06-02,0,0,0.0,0.0,0.277
103662,2026-06-03,0,0,0.0,0.0,0.274
103662,2026-06-04,0,0,0.0,0.0,0.27
103662,2026-06-05,0,0,0.0,0.0,0.277
103662,2026-06-06,5,490,3.7e-05,0.001,0.274
103662,2026-06-07,0,0,0.0,0.0,0.278
103662,2026-06-08,8,755,3.2e-05,0.001,0.275
103662,2026-06-09,0,0,0.0,0.0,0.274
103662,2026-06-10,0,0,0.0,0.0,0.273
103662,2026-06-11,7,684,3e-05,0.001,0.274
103662,2026-06-12,7,638,3.5e-05,0.001,0.286
103662,2026-06-13,0,0,0.0,0.0,0.274
103662,2026-06-14,5,465,2.9e-05,0.001,0.28
103662,2026-06-15,0,0,0.0,0.0,0.278
103662,2026-06-16,0,0,0.0,0.0,0.28
103662,2026-06-17,6,539,2.9e-05,0.001,0.279
103662,2026-06-18,8,690,4.8e-05,0.002,0.283
103662,2026-06-19,0,0,0.0,0.0,0.276
103662,2026-06-20,10,1157,5.7e-05,0.002,0.274
103662,2026-06-21,4,353,2e-05,0.001,0.275
103662,2026-06-22,0,0,0.0,0.0,0.274
103662,2026-06-23,8,846,4.9e-05,0.001,0.285
103662,2026-06-24,0,0,0.0,0.0,0.282
103662,2026-06-25,0,0,0.0,0.0,0.285
103662,2026-06-26,6,431,2.5e-05,0.001,0.276
103662,2026-06-27,0,0,0.0,0.0,0.273
103662,2026-06-28,0,0,0.0,0.0,0.287
103662,2026-06-29,8,862,8.4e-05,0.001,0.278
103662,2026-06-30,7,734,6.9e-05,0.001,0.28
103662,2026-07-01,2,143,8e-06,0.0,0.279
103662,2026-07-02,6,574,3.9e-05,0.001,0.283
103662,2026-07-03,5,408,3e-05,0.001,0.28
103662,2026-07-04,0,0,0.0,0.0,0.268
103662,2026-07-05,10,1038,0.000116,0.002,0.271
103662,2026-07-06,6,523,4.3e-05,0.001,0.28
103662,2026-07-07,0,0,0.0,0.0,0.285
103662,2026-07-08,7,561,5.6e-05,0.002,0.28
103662,2026-07-09,0,0,0.0,0.0,0.275
103662,2026-07-10,0,0,0.0,0.0,0.286
103662,2026-07-11,0,0,0.0,0.0,0.279
103662,2026-07-12,0,0,0.0,0.0,0.287
103662,2026-07-13,11,783,2.6e-05,0.002,0.291
103662,2026-07-14,6,553,2.8e-05,0.001,0.276
103662,2026-07-15,6,608,9.1e-05,0.001,0.271
103662,2026-07-16,0,0,0.0,0.0,0.288
103662,2026-07-17,0,0,0.0,0.0,0.287
103662,2026-07-18,0,0,0.0,0.0,0.296
103662,2026-07-19,8,857,8.9e-05,0.002,0.289
103662,2026-07-20,7,620,3.6e-05,0.002,0.285
103662,2026-07-21,0,0,0.0,0.0,0.273
103662,2026-07-22,0,0,0.0,0.0,0.282
103662,2026-07-23,0,0,0.0,0.0,0.292
103662,2026-07-24,9,805,3.9e-05,0.002,0.284
103662,2026-07-25,0,0,0.0,0.0,0.281
103662,2026-07-26,7,579,4.9e-05,0.002,0.284
103662,2026-07-27,0,0,0.0,0.0,0.288
103662,2026-07-28,5,522,3.2e-05,0.001,0.274
103662,2026-07-29,7,677,4.9e-05,0.001,0.29
103662,2026-07-30,9,726,7.8e-05,0.002,0.283
103662,2026-07-31,0,0,0.0,0.0,0.29
103662,2026-08-01,0,0,0.0,0.0,0.292
103662,2026-08-02,6,542,4.5e-05,0.001,0.288
103662,2026-08-03,0,0,0.0,0.0,0.293
103662,2026-08-04,16,1453,8.5e-05,0.003,0.289
103662,2026-08-05,0,0,0.0,0.0,0.291
103662,2026-08-06,0,0,0.0,0.0,0.288
103662,2026-08-07,6,576,0.000388,0.001,0.297
103662,2026-08-08,9,983,8.2e-05,0.002,0.284
103662,2026-08-09,6,525,2.2e-05,0.001,0.287
103662,2026-08-10,7,641,2.4e-05,0.001,0.286
103662,2026-08-11,5,412,2.6e-05,0.001,0.297
103662,2026-08-12,0,0,0.0,0.0,0.293
103662,2026-08-13,7,614,5.7e-05,0.001,0.29
103662,2026-08-14,0,0,0.0,0.0,0.303
103662,2026-08-15,12,1089,0.000417,0.002,0.307
103662,2026-08-16,0,0,0.0,0.0,0.295
103662,2026-08-17,0,0,0.0,0.0,0.287
103662,2026-08-18,0,0,0.0,0.0,0.297
104005,2026-05-21,42591,1207448,0.154692,1.256,33.634
104005,2026-05-22,32738,1016856,0.17004,0.592,34.685
104005,2026-05-23,28877,851302,0.155876,0.617,34.509
104005,2026-05-24,24430,957632,0.087944,0.536,34.324
104005,2026-05-25,43920,1104510,0.175312,1.145,34.702
104005,2026-05-26,58644,1925527,0.28779,0.986,34.769
104005,2026-05-27,39907,1461862,0.208177,0.821,34.317
104005,2026-05-28,36775,1252148,0.336783,0.744,33.201
104005,2026-05-29,34225,1004456,1.192541,1.191,35.483
104005,2026-05-30,26592,861573,0.091055,0.751,34.624
104005,2026-05-31,25647,826453,0.136669,0.584,34.083
104005,2026-06-01,48702,1592038,0.341271,1.121,32.65
104005,2026-06-02,39359,1298968,0.237685,1.073,33.041
104005,2026-06-03,74811,2311464,0.677161,1.87,34.657
104005,2026-06-04,46506,1225320,0.361922,0.939,34.641
104005,2026-06-05,51331,1630783,0.173826,1.108,33.309
104005,2026-06-06,30966,1189722,0.480588,0.714,34.15
104005,2026-06-07,27813,818791,0.209699,0.675,33.106
104005,2026-06-08,52922,1833666,0.204135,1.472,33.731
104005,2026-06-09,56637,1839438,0.306091,1.335,33.732
104005,2026-06-10,74243,2345184,0.399514,1.656,33.416
104005,2026-06-11,67556,2342718,0.307989,1.544,32.584
104005,2026-06-12,44610,1429958,0.336501,1.12,33.33
104005,2026-06-13,35419,1006378,0.391918,0.444,33.422
104005,2026-06-14,36570,1252868,0.258356,1.24,33.481
104005,2026-06-15,50780,1226101,0.250742,1.142,33.599
104005,2026-06-16,67290,2342940,0.367827,1.803,33.627
104005,2026-06-17,54168,1331272,0.477126,1.314,32.058
104005,2026-06-18,51815,1879109,0.736843,1.332,31.897
104005,2026-06-19,54087,1993788,0.35208,1.371,33.827
104005,2026-06-20,36095,1055513,0.180959,0.704,32.594
104005,2026-06-21,28099,739443,0.460176,0.61,32.79
104005,2026-06-22,34264,919096,0.266212,0.782,33.509
104005,2026-06-23,47001,1519166,0.322403,1.32,33.289
104005,2026-06-24,44116,1319246,0.258629,1.151,32.421
104005,2026-06-25,74057,2608961,0.557258,2.31,33.712
104005,2026-06-26,54937,1486267,0.342625,1.187,33.022
104005,2026-06-27,25089,700640,0.118642,0.581,33.272
104005,2026-06-28,40433,1555566,0.388595,0.816,32.717
104005,2026-06-29,59327,1745453,0.444149,1.589,32.323
104005,2026-06-30,59344,2309127,0.447486,1.43,31.727
104005,2026-07-01,71508,2210749,0.310436,1.71,31.501
104005,2026-07-02,77838,2230418,0.582535,2.009,33.047
104005,2026-07-03,78149,2642101,0.632102,1.29,33.155
104005,2026-07-04,37555,1248442,0.344333,0.721,32.572
104005,2026-07-05,41126,1342045,0.157328,0.944,31.599
104005,2026-07-06,52429,1482090,0.234799,1.028,32.611
104005,2026-07-07,69007,2120721,0.249589,1.564,31.994
104005,2026-07-08,84060,2847655,3.341672,2.345,32.638
104005,2026-07-09,58528,2075758,0.223045,1.149,31.302
104005,2026-07-10,63868,2212109,0.476239,1.046,32.416
104005,2026-07-11,24517,838993,0.184437,0.801,32.459
104005,2026-07-12,54552,1878876,0.379243,1.266,32.465
104005,2026-07-13,49923,1249171,0.212653,1.367,32.221
104005,2026-07-14,54649,2258938,0.5928,1.517,31.268
104005,2026-07-15,64858,2102952,0.384681,1.395,31.164
104005,2026-07-16,65918,2297342,0.486726,1.509,30.672
104005,2026-07-17,55208,1648106,0.283832,0.938,31.867
104005,2026-07-18,40854,1205266,0.259574,0.838,31.522
104005,2026-07-19,29106,856692,0.088439,0.789,31.182
104005,2026-07-20,67846,2115670,0.434644,1.721,30.885
104005,2026-07-21,55221,1571276,0.353615,1.375,30.326
104005,2026-07-22,81294,2193150,0.421602,1.408,32.198
104005,2026-07-23,59704,1939327,0.589783,1.619,31.647
104005,2026-07-24,70283,2006054,0.855219,1.544,30.6
104005,2026-07-25,49375,1651689,0.809732,1.17,31.483
104005,2026-07-26,39676,1193862,0.44155,0.806,31.909
104005,2026-07-27,54024,1248551,0.127678,0.841,30.934
104005,2026-07-28,67102,2189188,0.271998,1.541,31.553
104005,2026-07-29,63580,2106195,1.329951,1.283,31.302
104005,2026-07-30,65303,1905294,0.455815,1.275,31.652
104005,2026-07-31,56932,1781980,0.2311,1.891,31.067
104005,2026-08-01,39796,1431612,0.216698,0.9,32.774
104005,2026-08-02,29643,963995,0.206309,0.761,31.528
104005,2026-08-03,73539,2770469,0.707494,1.576,30.08
104005,2026-08-04,63760,1962321,0.213215,1.693,30.082
104005,2026-08-05,75463,2148735,0.650366,1.721,30.294
104005,2026-08-06,58888,1681240,0.368764,1.361,31.204
104005,2026-08-07,81083,1683228,0.422467,1.463,30.442
104005,2026-08-08,34644,1248152,0.88025,0.817,30.494
104005,2026-08-09,45353,1310806,0.158926,1.084,31.738
104005,2026-08-10,92093,2873831,0.414881,2.153,31.703
104005,2026-08-11,61296,1667616,0.215808,1.553,30.496
104005,2026-08-12,114999,3664897,0.739123,3.054,30.854
104005,2026-08-13,64508,2019263,0.655051,1.448,30.305
104005,2026-08-14,70742,2151030,0.339653,1.605,30.003
104005,2026-08-15,39379,1078563,0.211729,0.931,30.286
104005,2026-08-16,50955,1529848,0.284753,1.232,30.308
104005,2026-08-17,94633,3510793,0.527764,1.99,30.445
104005,2026-08-18,84056,3036395,0.656934,1.549,30.216
104487,2026-05-21,288,1714,3.2e-05,0.032,5.176
104487,2026-05-22,346,2508,3.8e-05,0.043,5.532
104487,2026-05-23,168,1214,6.4e-05,0.018,5.23
104487,2026-05-24,229,1940,7e-05,0.019,5.564
104487,2026-05-25,251,1819,0.00024,0.027,5.443
104487,2026-05-26,252,1766,5.4e-05,0.027,5.469
104487,2026-05-27,252,1893,0.00032,0.027,5.58
104487,2026-05-28,272,2185,9.6e-05,0.026,5.519
104487,2026-05-29,191,1120,5e-05,0.017,5.704
104487,2026-05-30,139,883,3.2e-05,0.011,5.425
104487,2026-05-31,207,1618,0.00024,0.025,5.449
104487,2026-06-01,220,1500,0.000277,0.023,5.425
104487,2026-06-02,394,3038,5.9e-05,0.041,5.567
104487,2026-06-03,239,1958,7.2e-05,0.025,5.49
104487,2026-06-04,313,2305,7.2e-05,0.04,5.397
104487,2026-06-05,281,1962,5.3e-05,0.033,5.554
104487,2026-06-06,176,1348,4.3e-05,0.016,5.585
104487,2026-06-07,179,1588,5.4e-05,0.017,5.514
104487,2026-06-08,273,1816,7.9e-05,0.028,5.629
104487,2026-06-09,262,1884,6.6e-05,0.026,5.739
104487,2026-06-10,295,2048,5.1e-05,0.028,5.714
104487,2026-06-11,326,2462,9.6e-05,0.03,5.584
104487,2026-06-12,294,2574,0.000143,0.029,5.882
104487,2026-06-13,187,1298,5.4e-05,0.018,5.46
104487,2026-06-14,153,1102,7e-05,0.019,5.764
104487,2026-06-15,307,1784,4.3e-05,0.04,5.564
104487,2026-06-16,268,1654,7.9e-05,0.033,5.576
104487,2026-06-17,177,1140,4.5e-05,0.014,5.809
104487,2026-06-18,381,2705,0.000103,0.053,5.748
104487,2026-06-19,339,2387,0.000112,0.036,5.702
104487,2026-06-20,129,882,3.2e-05,0.016,5.687
104487,2026-06-21,180,1336,6.1e-05,0.027,5.699
104487,2026-06-22,279,1762,6.7e-05,0.02,5.844
104487,2026-06-23,230,1663,6e-05,0.024,5.667
104487,2026-06-24,257,1671,4.7e-05,0.026,5.915
104487,2026-06-25,318,2480,0.00011,0.033,6.039
104487,2026-06-26,308,2086,0.00011,0.027,5.865
104487,2026-06-27,187,1469,5.5e-05,0.019,5.636
104487,2026-06-28,186,1460,3.9e-05,0.025,5.834
104487,2026-06-29,309,2026,0.000196,0.028,5.884
104487,2026-06-30,284,1802,5.7e-05,0.037,5.82
104487,2026-07-01,224,1526,9.1e-05,0.027,5.953
104487,2026-07-02,240,1544,3.6e-05,0.021,6.046
104487,2026-07-03,242,1873,4.6e-05,0.022,5.844
104487,2026-07-04,147,1162,6.7e-05,0.014,5.928
104487,2026-07-05,160,1140,5.5e-05,0.022,5.686
104487,2026-07-06,374,3422,0.000176,0.048,5.953
104487,2026-07-07,348,2637,0.000529,0.051,6.039
104487,2026-07-08,305,2049,7.5e-05,0.033,6.081
104487,2026-07-09,262,2452,0.000107,0.033,5.932
104487,2026-07-10,191,1719,9e-05,0.013,6.002
104487,2026-07-11,197,1561,5.4e-05,0.028,6.074
104487,2026-07-12,131,1096,4.7e-05,0.027,6.213
104487,2026-07-13,353,3209,0.000123,0.042,6.176
104487,2026-07-14,261,2200,4.6e-05,0.03,6.127
104487,2026-07-15,338,2713,7.3e-05,0.043,6.122
104487,2026-07-16,360,2825,8.5e-05,0.029,6.249
104487,2026-07-17,216,1779,6e-05,0.033,6.209
104487,2026-07-18,183,1451,4.1e-05,0.016,6.211
104487,2026-07-19,167,1306,0.000125,0.016,6.251
104487,2026-07-20,345,2574,0.000112,0.044,6.11
104487,2026-07-21,240,1943,6.1e-05,0.028,6.236
104487,2026-07-22,248,2194,8.3e-05,0.022,6.397
104487,2026-07-23,247,1772,7.9e-05,0.035,6.206
104487,2026-07-24,283,2177,0.000131,0.032,5.946
104487,2026-07-25,162,1152,6.1e-05,0.016,6.287
104487,2026-07-26,125,774,2.6e-05,0.014,6.507
104487,2026-07-27,236,1905,6.1e-05,0.024,6.502
104487,2026-07-28,345,2866,0.000125,0.03,6.367
104487,2026-07-29,374,2635,0.000204,0.039,6.584
104487,2026-07-30,350,2731,6.2e-05,0.03,6.401
104487,2026-07-31,322,2521,0.000155,0.03,6.361
104487,2026-08-01,188,1177,3.6e-05,0.019,6.394
104487,2026-08-02,216,1458,8.9e-05,0.022,6.285
104487,2026-08-03,395,2825,4.7e-05,0.04,6.178
104487,2026-08-04,228,1678,5.2e-05,0.022,6.653
104487,2026-08-05,345,2501,4e-05,0.038,6.645
104487,2026-08-06,288,2622,6e-05,0.032,6.148
104487,2026-08-07,264,2178,0.000226,0.039,6.3
104487,2026-08-08,246,1746,4.9e-05,0.024,6.679
104487,2026-08-09,160,1219,5.7e-05,0.021,6.493
104487,2026-08-10,318,2691,9.5e-05,0.034,6.678
104487,2026-08-11,401,2946,9.2e-05,0.037,6.654
104487,2026-08-12,345,2780,0.000776,0.039,6.79
104487,2026-08-13,437,2778,7.8e-05,0.046,6.837
104487,2026-08-14,304,2139,5.9e-05,0.036,6.657
104487,2026-08-15,182,1447,4.6e-05,0.021,6.509
104487,2026-08-16,195,1164,2.7e-05,0.027,6.569
104487,2026-08-17,238,1505,4.8e-05,0.02,6.746
104487,2026-08-18,271,2001,0.000104,0.029,6.624
105159,2026-05-21,298182,11031655,1.519899,4.506,17.698
105159,2026-05-22,271611,9974249,0.51969,4.075,17.798
105159,2026-05-23,222932,10086773,0.959349,3.144,17.855
105159,2026-05-24,323448,12634967,1.160226,5.616,17.837
105159,2026-05-25,257661,9411133,0.81951,2.559,17.892
105159,2026-05-26,325242,12865038,0.490393,6.765,17.315
105159,2026-05-27,348412,11875988,1.236095,5.14,17.075
105159,2026-05-28,289130,11936422,0.673413,4.87,17.906
105159,2026-05-29,326098,14003141,3.460791,6.779,18.218
105159,2026-05-30,364386,12154543,0.470292,4.662,17.878
105159,2026-05-31,234531,8457275,0.759652,2.997,17.817
105159,2026-06-01,298804,13306467,1.051811,3.663,17.266
105159,2026-06-02,310877,12216227,0.989788,4.05,17.408
105159,2026-06-03,272839,12680361,1.02506,5.325,17.503
105159,2026-06-04,374987,16401964,3.532076,5.273,17.822
105159,2026-06-05,319787,16799089,0.858334,5.377,17.594
105159,2026-06-06,291678,10792492,1.321217,3.961,17.973
105159,2026-06-07,278192,10452408,1.071961,3.511,18.039
105159,2026-06-08,288239,11239807,1.012254,6.474,17.287
105159,2026-06-09,404007,12782508,1.064307,5.418,18.219
105159,2026-06-10,276944,11489670,2.139131,3.502,17.199
105159,2026-06-11,265988,11389816,0.749452,3.647,17.452
105159,2026-06-12,267439,10201922,0.677906,3.761,17.74
105159,2026-06-13,257997,9270695,0.514879,2.945,17.144
105159,2026-06-14,240266,8464713,0.914277,2.699,17.445
105159,2026-06-15,281961,11888437,1.612959,3.794,17.86
105159,2026-06-16,332728,10842676,0.818768,7.123,17.613
105159,2026-06-17,371811,11683796,1.155707,5.191,17.313
105159,2026-06-18,301983,10532921,0.53291,4.682,17.266
105159,2026-06-19,270582,12525637,1.695139,3.597,18.041
105159,2026-06-20,264159,10915863,0.809414,3.108,17.176
105159,2026-06-21,349262,11739914,0.767438,4.545,17.399
105159,2026-06-22,306278,11773084,0.763105,2.961,17.152
105159,2026-06-23,265999,9874622,0.597375,2.89,17.703
105159,2026-06-24,374066,16908439,1.370718,5.431,17.304
105159,2026-06-25,360094,13126586,1.248324,5.432,16.85
105159,2026-06-26,294061,12563423,1.81881,3.691,17.029
105159,2026-06-27,325231,11611116,0.440276,4.394,17.429
105159,2026-06-28,247364,8118487,0.588472,3.363,16.875
105159,2026-06-29,361954,14358756,1.578339,6.193,16.971
105159,2026-06-30,389515,15800491,1.561997,5.539,16.973
105159,2026-07-01,317313,10484360,1.061401,3.919,17.475
105159,2026-07-02,296884,12475575,0.814594,4.058,16.528
105159,2026-07-03,360106,12950841,0.686048,3.742,17.348
105159,2026-07-04,245937,10834716,0.604696,3.399,16.722
105159,2026-07-05,320287,11960199,0.558563,5.532,17.113
105159,2026-07-06,295013,12581660,1.093271,2.821,16.675
105159,2026-07-07,319886,11924306,0.774817,4.023,17.645
105159,2026-07-08,325461,13092840,0.722589,5.345,17.782
105159,2026-07-09,348958,12652711,1.023135,4.863,17.329
105159,2026-07-10,318852,15169343,0.993656,5.243,17.636
105159,2026-07-11,233704,10363051,0.3388,3.356,17.577
105159,2026-07-12,289306,8951084,0.513309,3.602,17.572
105159,2026-07-13,287122,10842893,0.905785,5.281,16.322
105159,2026-07-14,319537,10157834,0.716909,4.807,17.182
105159,2026-07-15,357413,16672649,1.343908,4.253,17.488
105159,2026-07-16,434212,16973608,1.306755,6.235,16.998
105159,2026-07-17,331536,11532093,0.898144,5.173,16.757
105159,2026-07-18,264199,7742800,0.287883,4.153,16.723
105159,2026-07-19,312657,8917305,0.82919,3.469,16.63
105159,2026-07-20,288161,9391271,0.361695,3.86,16.597
105159,2026-07-21,351826,15137185,1.008777,7.337,17.006
